user_text,intention_score,age,gender_male,gender_female,gender_non_binary
I miss my wife so much. It’s unbearable some days.,5,65,1,0,0
"Caring for my dad is draining, but I’ll manage.",4,48,0,0,1
Just tired from school lately.,1,16,0,1,0
"It’s tough, but I’ve survived worse.",1,73,1,0,0
The silence is too loud. I cry most nights.,7,77,0,1,0
Crippling debt and no support system. Feeling trapped.,7,26,0,1,0
Everyone else has friends. Why am I always alone?,6,18,1,0,0
"The days are slow, but I keep going.",2,66,1,0,0
It's like I don’t matter at all in my family.,5,16,0,1,0
"It’s tough, but I’ve survived worse.",3,68,0,1,0
Pain meds are ready. I’ve decided.,8,37,1,0,0
Just tired from school lately.,2,17,0,0,1
"Feeling lonely, but I think it'll get better.",2,22,1,0,0
"The days are slow, but I keep going.",2,76,0,0,1
I argued with my mom. Feeling down but it'll pass.,1,14,1,0,0
Trying to balance everything – it's tough but okay.,2,26,0,0,1
I wish I could just disappear from all this stress.,7,14,0,0,1
Crippling debt and no support system. Feeling trapped.,7,21,0,0,1
"Caring for my dad is draining, but I’ll manage.",4,44,1,0,0
I argued with my mom. Feeling down but it'll pass.,3,17,0,0,1
"Lonely, yes. But I enjoy gardening still.",3,76,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",4,52,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",3,41,0,0,1
Just tired from school lately.,3,17,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",2,17,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,54,1,0,0
"It’s tough, but I’ve survived worse.",2,74,0,0,1
Worried about money after the layoff.,2,47,0,0,1
Lost my job and can’t provide anymore. I’m done.,10,50,0,1,0
No one talks to me anymore. I don't think I can survive another week.,10,18,1,0,0
"No job, no partner, no reason to keep going.",9,35,0,0,1
Stressed about interviews but hopeful.,4,28,0,0,1
Wife left and I don't know who I am anymore.,5,45,0,1,0
Being alone every day hurts more than my body does.,6,77,0,1,0
Everything is falling apart. I’ve thought of how to end it.,10,33,1,0,0
"The days are slow, but I keep going.",3,79,0,0,1
Wife left and I don't know who I am anymore.,5,44,1,0,0
"Caring for my dad is draining, but I’ll manage.",4,56,1,0,0
Breakups suck. I feel empty.,6,28,1,0,0
"Feeling lonely, but I think it'll get better.",2,21,0,0,1
I argued with my mom. Feeling down but it'll pass.,2,14,0,0,1
I’ve written a note. I just want the pain to stop.,9,18,0,1,0
It's like I don’t matter at all in my family.,5,17,1,0,0
I have my will and pills. No more waiting.,9,79,0,1,0
Everyone else has friends. Why am I always alone?,6,18,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,8,17,0,1,0
Worried about money after the layoff.,3,57,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",1,14,1,0,0
Another day of rejection letters. What's the point?,7,21,0,1,0
"Lonely, yes. But I enjoy gardening still.",4,64,0,1,0
Empty nest and empty life.,5,47,0,0,1
"Feeling lonely, but I think it'll get better.",3,23,1,0,0
I have my will and pills. No more waiting.,9,66,0,0,1
The silence is too loud. I cry most nights.,7,76,0,1,0
"Lonely, yes. But I enjoy gardening still.",2,63,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",3,58,1,0,0
"Health is failing, and so is everything else.",6,45,0,0,1
"Lonely, yes. But I enjoy gardening still.",2,72,1,0,0
"Caring for my dad is draining, but I’ll manage.",1,56,1,0,0
Another day of rejection letters. What's the point?,7,20,1,0,0
I argued with my mom. Feeling down but it'll pass.,2,16,0,0,1
Worried about money after the layoff.,4,55,1,0,0
The silence is too loud. I cry most nights.,6,72,0,1,0
Empty nest and empty life.,7,47,0,1,0
Stressed about interviews but hopeful.,2,33,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,9,16,0,0,1
Worried about money after the layoff.,1,51,0,0,1
No one talks to me anymore. I don't think I can survive another week.,8,18,0,1,0
Just tired from school lately.,2,19,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",2,36,0,0,1
Stressed about interviews but hopeful.,4,33,1,0,0
There’s nothing left but pain. I’m ready to go.,10,78,0,1,0
Trying to balance everything – it's tough but okay.,4,27,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",4,18,1,0,0
I argued with my mom. Feeling down but it'll pass.,2,17,1,0,0
I miss my wife so much. It’s unbearable some days.,7,64,1,0,0
Everything is falling apart. I’ve thought of how to end it.,8,26,1,0,0
"Caring for my dad is draining, but I’ll manage.",1,55,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",1,16,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",2,48,0,1,0
I’ve written a note. I just want the pain to stop.,8,18,1,0,0
"Caring for my dad is draining, but I’ll manage.",2,45,0,1,0
The silence is too loud. I cry most nights.,7,67,0,0,1
I argued with my mom. Feeling down but it'll pass.,1,17,0,0,1
Stressed about interviews but hopeful.,2,35,0,0,1
Trying to balance everything – it's tough but okay.,4,24,0,0,1
Wife left and I don't know who I am anymore.,7,52,0,0,1
"Feeling lonely, but I think it'll get better.",4,27,0,0,1
Just tired from school lately.,4,16,0,1,0
It's like I don’t matter at all in my family.,6,19,0,1,0
"No job, no partner, no reason to keep going.",8,32,0,0,1
Stressed about interviews but hopeful.,4,29,1,0,0
Trying to balance everything – it's tough but okay.,2,25,0,1,0
Crippling debt and no support system. Feeling trapped.,6,35,0,0,1
Trying to balance everything – it's tough but okay.,3,31,0,1,0
I wish I could just disappear from all this stress.,6,16,0,0,1
Another day of rejection letters. What's the point?,7,31,1,0,0
I’ve written a note. I just want the pain to stop.,8,18,1,0,0
Trying to balance everything – it's tough but okay.,4,35,1,0,0
"Caring for my dad is draining, but I’ll manage.",2,48,0,1,0
Just tired from school lately.,3,18,0,1,0
I wish I could just disappear from all this stress.,5,17,1,0,0
Trying to balance everything – it's tough but okay.,1,21,0,0,1
Stressed about interviews but hopeful.,3,21,0,0,1
Lost my job and can’t provide anymore. I’m done.,9,60,1,0,0
Empty nest and empty life.,7,56,0,0,1
I argued with my mom. Feeling down but it'll pass.,2,16,1,0,0
Just tired from school lately.,1,14,1,0,0
Another day of rejection letters. What's the point?,7,27,0,0,1
Worried about money after the layoff.,3,53,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",4,15,0,0,1
"The days are slow, but I keep going.",2,74,0,1,0
"It’s tough, but I’ve survived worse.",3,65,0,1,0
Worried about money after the layoff.,1,37,0,0,1
Stressed about interviews but hopeful.,1,29,0,0,1
I argued with my mom. Feeling down but it'll pass.,1,16,0,1,0
Wife left and I don't know who I am anymore.,7,46,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",2,14,0,0,1
Wife left and I don't know who I am anymore.,6,51,0,0,1
Being alone every day hurts more than my body does.,5,63,1,0,0
They keep calling me names at school. I'm done pretending to be okay.,10,14,0,1,0
Worried about money after the layoff.,3,56,0,1,0
"Feeling lonely, but I think it'll get better.",4,33,1,0,0
Everything is falling apart. I’ve thought of how to end it.,9,21,0,1,0
Everyone else has friends. Why am I always alone?,5,19,0,1,0
The silence is too loud. I cry most nights.,7,76,0,1,0
Everyone else has friends. Why am I always alone?,7,18,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,54,0,1,0
Stressed about interviews but hopeful.,4,25,0,1,0
"It’s tough, but I’ve survived worse.",3,61,1,0,0
"No job, no partner, no reason to keep going.",8,21,0,1,0
Empty nest and empty life.,6,58,0,0,1
Just tired from school lately.,3,18,0,1,0
Everyone else has friends. Why am I always alone?,5,18,0,1,0
I’m alone in a new city and I don’t think I’ll make it.,10,34,0,1,0
Being alone every day hurts more than my body does.,5,76,1,0,0
"Health is failing, and so is everything else.",5,53,0,1,0
Breakups suck. I feel empty.,5,23,0,0,1
"Health is failing, and so is everything else.",7,49,1,0,0
Trying to balance everything – it's tough but okay.,1,33,0,0,1
"The days are slow, but I keep going.",4,72,0,0,1
I’ve written a note. I just want the pain to stop.,8,14,1,0,0
"The days are slow, but I keep going.",4,78,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,55,0,1,0
It's like I don’t matter at all in my family.,7,18,1,0,0
Trying to balance everything – it's tough but okay.,2,34,1,0,0
Worried about money after the layoff.,3,55,0,1,0
Breakups suck. I feel empty.,7,27,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,9,15,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",4,19,1,0,0
"No job, no partner, no reason to keep going.",8,31,0,0,1
Empty nest and empty life.,5,45,0,1,0
Everyone else has friends. Why am I always alone?,7,14,0,1,0
Empty nest and empty life.,5,48,0,0,1
Empty nest and empty life.,7,59,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",3,16,0,0,1
Wife left and I don't know who I am anymore.,7,56,0,1,0
"Feeling lonely, but I think it'll get better.",2,27,0,1,0
Trying to balance everything – it's tough but okay.,2,26,0,0,1
Everything is falling apart. I’ve thought of how to end it.,8,30,1,0,0
"Feeling lonely, but I think it'll get better.",4,23,0,0,1
"It’s tough, but I’ve survived worse.",2,74,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",3,53,0,0,1
Just tired from school lately.,1,16,0,0,1
"The days are slow, but I keep going.",1,61,0,0,1
Wife left and I don't know who I am anymore.,5,51,0,1,0
Just tired from school lately.,3,17,0,0,1
"Health is failing, and so is everything else.",6,52,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,43,1,0,0
They keep calling me names at school. I'm done pretending to be okay.,10,17,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",2,15,0,1,0
The silence is too loud. I cry most nights.,7,71,0,1,0
There’s nothing left but pain. I’m ready to go.,8,63,1,0,0
Lost my job and can’t provide anymore. I’m done.,9,44,1,0,0
Another day of rejection letters. What's the point?,6,31,0,1,0
"Caring for my dad is draining, but I’ll manage.",4,45,0,0,1
"Feeling lonely, but I think it'll get better.",2,20,0,1,0
Empty nest and empty life.,6,51,0,0,1
Worried about money after the layoff.,2,49,0,1,0
Everyone else has friends. Why am I always alone?,5,16,1,0,0
Stressed about interviews but hopeful.,2,30,0,1,0
I argued with my mom. Feeling down but it'll pass.,1,15,1,0,0
I’m alone in a new city and I don’t think I’ll make it.,8,21,0,1,0
Everything is falling apart. I’ve thought of how to end it.,10,27,0,0,1
Crippling debt and no support system. Feeling trapped.,6,24,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",2,14,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",2,44,0,0,1
Wife left and I don't know who I am anymore.,7,42,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,41,0,1,0
Crippling debt and no support system. Feeling trapped.,5,27,1,0,0
I’m a burden. My family would be better without me.,10,41,0,0,1
"It’s tough, but I’ve survived worse.",2,63,0,1,0
"Health is failing, and so is everything else.",6,53,1,0,0
"Caring for my dad is draining, but I’ll manage.",2,46,0,0,1
Breakups suck. I feel empty.,7,35,0,0,1
I argued with my mom. Feeling down but it'll pass.,1,18,0,0,1
I wish I could just disappear from all this stress.,5,16,0,1,0
Just tired from school lately.,2,18,0,0,1
Worried about money after the layoff.,3,52,1,0,0
"The days are slow, but I keep going.",1,77,0,1,0
I wish I could just disappear from all this stress.,7,14,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",2,59,0,1,0
"Lonely, yes. But I enjoy gardening still.",4,79,1,0,0
Everything is falling apart. I’ve thought of how to end it.,9,32,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",3,37,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,52,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,56,1,0,0
I have my will and pills. No more waiting.,8,62,0,1,0
"Lonely, yes. But I enjoy gardening still.",3,76,0,1,0
Empty nest and empty life.,5,60,0,1,0
"The days are slow, but I keep going.",1,63,0,0,1
Stressed about interviews but hopeful.,3,21,0,0,1
I miss my wife so much. It’s unbearable some days.,5,78,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,17,0,0,1
Just tired from school lately.,4,14,0,1,0
"No job, no partner, no reason to keep going.",8,20,0,1,0
"It’s tough, but I’ve survived worse.",3,65,0,0,1
I have my will and pills. No more waiting.,9,74,1,0,0
They keep calling me names at school. I'm done pretending to be okay.,9,19,0,0,1
Being alone every day hurts more than my body does.,5,62,0,0,1
Trying to balance everything – it's tough but okay.,2,24,1,0,0
"The days are slow, but I keep going.",3,80,0,1,0
There’s nothing left but pain. I’m ready to go.,9,67,1,0,0
I’m alone in a new city and I don’t think I’ll make it.,8,32,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",3,15,1,0,0
"Health is failing, and so is everything else.",5,50,0,1,0
Stressed about interviews but hopeful.,3,23,0,0,1
Everyone else has friends. Why am I always alone?,6,19,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",4,15,1,0,0
Everyone else has friends. Why am I always alone?,6,14,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",2,36,0,0,1
Worried about money after the layoff.,1,47,0,1,0
Everything is falling apart. I’ve thought of how to end it.,9,22,0,1,0
"Feeling lonely, but I think it'll get better.",2,31,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",4,58,0,0,1
Breakups suck. I feel empty.,7,27,0,0,1
"Caring for my dad is draining, but I’ll manage.",2,46,0,1,0
Breakups suck. I feel empty.,5,21,1,0,0
"Lonely, yes. But I enjoy gardening still.",1,72,0,1,0
Worried about money after the layoff.,1,50,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",2,19,0,1,0
I’m a burden. My family would be better without me.,9,49,0,1,0
There’s nothing left but pain. I’m ready to go.,10,80,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",1,17,1,0,0
